Match_ID,Date,Time,Team_A,Team_B,Venue,Weather,Toss_Winner,Toss_Decision,Outcome
M0354,2024-12-25,17:00,"Player60, Player70, Player4, Player96, Player47, Player15, Player54, Player31, Player8, Player89, Player71","Player92, Player49, Player100, Player41, Player9, Player21, Player13, Player39, Player67, Player64, Player10",Lord’s,Sunny,Team_B,Bat,Team_B_Wins
M0355,2024-10-06,13:00,"Player87, Player63, Player89, Player32, Player4, Player49, Player68, Player21, Player23, Player95, Player39","Player35, Player78, Player68, Player14, Player6, Player8, Player24, Player9, Player72, Player40, Player66",Lord’s,Rainy,Team_B,Bat,Team_B_Wins
M0356,2023-11-11,14:00,"Player75, Player89, Player73, Player65, Player10, Player43, Player11, Player38, Player33, Player9, Player56","Player47, Player64, Player14, Player51, Player91, Player40, Player96, Player68, Player17, Player49, Player15",Lord’s,Cloudy,Team_B,Bat,Team_A_Wins
M0357,2022-09-08,12:00,"Player77, Player40, Player52, Player86, Player72, Player18, Player62, Player94, Player26, Player68, Player93","Player24, Player82, Player65, Player6, Player70, Player5, Player41, Player45, Player14, Player4, Player84",MCG,Rainy,Team_A,Bowl,Team_A_Wins
M0358,2023-05-16,17:00,"Player58, Player93, Player15, Player19, Player56, Player8, Player64, Player7, Player73, Player68, Player24","Player71, Player2, Player11, Player73, Player74, Player79, Player66, Player59, Player87, Player94, Player1",MCG,Cloudy,Team_A,Bowl,Team_B_Wins
M0359,2024-07-01,14:00,"Player3, Player53, Player99, Player43, Player69, Player79, Player18, Player82, Player40, Player66, Player21","Player42, Player56, Player3, Player80, Player8, Player87, Player43, Player26, Player71, Player34, Player30",Newlands,Cloudy,Team_A,Bowl,Team_A_Wins
M0360,2021-01-05,15:00,"Player19, Player74, Player38, Player35, Player97, Player93, Player80, Player39, Player86, Player61, Player14","Player2, Player68, Player23, Player86, Player39, Player52, Player29, Player60, Player76, Player1, Player25",Wankhede,Cloudy,Team_A,Bat,Team_B_Wins
M0361,2023-01-10,20:00,"Player3, Player28, Player66, Player32, Player59, Player22, Player90, Player60, Player8, Player27, Player11","Player78, Player4, Player79, Player45, Player93, Player8, Player36, Player10, Player49, Player70, Player83",Eden Gardens,Sunny,Team_B,Bat,Team_A_Wins
M0362,2021-04-01,18:00,"Player10, Player24, Player63, Player16, Player47, Player25, Player80, Player100, Player58, Player97, Player13","Player49, Player43, Player23, Player92, Player21, Player78, Player89, Player72, Player79, Player71, Player4",Wankhede,Humid,Team_B,Bowl,Team_B_Wins
M0363,2020-11-05,19:00,"Player84, Player68, Player61, Player97, Player51, Player52, Player2, Player11, Player98, Player39, Player71","Player51, Player62, Player93, Player38, Player1, Player80, Player4, Player2, Player45, Player78, Player73",Wankhede,Sunny,Team_B,Bowl,Team_B_Wins
M0364,2021-05-10,14:00,"Player9, Player55, Player3, Player45, Player39, Player97, Player5, Player76, Player16, Player4, Player86","Player83, Player55, Player73, Player72, Player88, Player25, Player63, Player100, Player67, Player23, Player38",Lord’s,Cloudy,Team_B,Bat,Team_A_Wins
M0365,2022-03-23,12:00,"Player37, Player78, Player35, Player85, Player9, Player96, Player2, Player61, Player99, Player14, Player98","Player71, Player86, Player90, Player5, Player73, Player47, Player6, Player74, Player52, Player96, Player15",Eden Gardens,Rainy,Team_B,Bat,Team_A_Wins
M0366,2020-01-17,12:00,"Player19, Player66, Player21, Player88, Player48, Player81, Player41, Player10, Player25, Player68, Player83","Player37, Player84, Player42, Player59, Player38, Player51, Player45, Player44, Player100, Player22, Player36",Eden Gardens,Humid,Team_B,Bowl,Team_B_Wins
M0367,2020-07-30,13:00,"Player76, Player67, Player58, Player45, Player42, Player87, Player83, Player21, Player70, Player98, Player89","Player100, Player54, Player55, Player39, Player51, Player29, Player98, Player4, Player37, Player19, Player43",MCG,Sunny,Team_A,Bat,Team_A_Wins
M0368,2021-10-15,14:00,"Player77, Player24, Player41, Player46, Player31, Player30, Player73, Player70, Player7, Player23, Player13","Player78, Player73, Player1, Player14, Player3, Player68, Player57, Player81, Player70, Player45, Player30",Lord’s,Cloudy,Team_B,Bowl,Team_B_Wins
M0369,2021-05-17,20:00,"Player46, Player64, Player40, Player22, Player99, Player39, Player53, Player7, Player43, Player71, Player21","Player13, Player89, Player64, Player25, Player44, Player68, Player49, Player1, Player2, Player79, Player34",Wankhede,Humid,Team_B,Bowl,Team_B_Wins
M0370,2021-10-31,18:00,"Player71, Player46, Player28, Player100, Player55, Player18, Player49, Player73, Player93, Player29, Player56","Player40, Player23, Player70, Player98, Player90, Player60, Player75, Player33, Player48, Player52, Player72",Eden Gardens,Humid,Team_A,Bowl,Team_A_Wins
M0371,2020-03-26,12:00,"Player74, Player96, Player63, Player95, Player23, Player46, Player66, Player22, Player25, Player100, Player91","Player19, Player7, Player21, Player23, Player31, Player24, Player12, Player74, Player22, Player87, Player90",Wankhede,Sunny,Team_A,Bat,Team_B_Wins
M0372,2024-09-19,13:00,"Player62, Player60, Player69, Player48, Player58, Player71, Player87, Player45, Player46, Player93, Player64","Player96, Player11, Player48, Player47, Player4, Player25, Player35, Player70, Player97, Player20, Player46",Newlands,Sunny,Team_A,Bat,Team_A_Wins
M0373,2020-07-24,15:00,"Player56, Player90, Player16, Player21, Player29, Player92, Player100, Player52, Player41, Player42, Player1","Player99, Player2, Player44, Player42, Player8, Player5, Player61, Player51, Player33, Player72, Player62",Lord’s,Sunny,Team_B,Bowl,Team_B_Wins
M0374,2021-05-14,20:00,"Player91, Player78, Player62, Player59, Player66, Player67, Player93, Player90, Player65, Player36, Player76","Player91, Player32, Player12, Player3, Player72, Player100, Player87, Player55, Player30, Player34, Player59",Newlands,Rainy,Team_A,Bat,Draw
M0375,2021-03-30,19:00,"Player28, Player84, Player7, Player67, Player52, Player51, Player88, Player59, Player39, Player77, Player54","Player55, Player5, Player100, Player92, Player37, Player95, Player20, Player34, Player53, Player86, Player43",Newlands,Cloudy,Team_B,Bat,Team_B_Wins
M0376,2024-07-22,19:00,"Player61, Player62, Player38, Player79, Player67, Player31, Player64, Player24, Player27, Player23, Player19","Player89, Player36, Player19, Player86, Player75, Player1, Player83, Player77, Player47, Player12, Player11",Wankhede,Rainy,Team_A,Bowl,Team_B_Wins
M0377,2022-12-17,13:00,"Player31, Player41, Player48, Player37, Player2, Player100, Player74, Player38, Player82, Player91, Player32","Player30, Player15, Player70, Player79, Player100, Player94, Player65, Player81, Player19, Player21, Player80",MCG,Sunny,Team_A,Bowl,Team_B_Wins
M0378,2023-02-02,16:00,"Player72, Player61, Player60, Player44, Player70, Player62, Player30, Player64, Player78, Player45, Player28","Player3, Player44, Player17, Player64, Player59, Player55, Player41, Player50, Player71, Player21, Player90",Wankhede,Humid,Team_B,Bowl,Team_B_Wins
M0379,2020-01-26,15:00,"Player58, Player4, Player59, Player54, Player24, Player56, Player14, Player17, Player28, Player96, Player87","Player77, Player99, Player24, Player22, Player41, Player31, Player25, Player70, Player18, Player46, Player1",Eden Gardens,Sunny,Team_A,Bat,Team_B_Wins
M0380,2022-04-23,18:00,"Player49, Player88, Player92, Player47, Player32, Player1, Player45, Player84, Player18, Player37, Player23","Player70, Player28, Player61, Player13, Player65, Player85, Player53, Player58, Player78, Player20, Player11",Newlands,Humid,Team_A,Bowl,Team_A_Wins
M0381,2022-06-25,15:00,"Player26, Player94, Player29, Player18, Player21, Player88, Player33, Player72, Player43, Player44, Player48","Player9, Player25, Player36, Player1, Player45, Player32, Player89, Player96, Player68, Player56, Player70",Newlands,Cloudy,Team_A,Bat,Team_B_Wins
M0382,2021-10-16,12:00,"Player93, Player53, Player75, Player34, Player86, Player15, Player44, Player84, Player72, Player24, Player83","Player10, Player25, Player73, Player24, Player44, Player77, Player31, Player64, Player9, Player27, Player68",Newlands,Sunny,Team_A,Bowl,Team_B_Wins
M0383,2020-04-22,20:00,"Player99, Player37, Player28, Player65, Player47, Player6, Player67, Player80, Player69, Player7, Player40","Player48, Player2, Player59, Player51, Player15, Player91, Player25, Player49, Player46, Player55, Player53",Wankhede,Humid,Team_B,Bowl,Team_B_Wins
M0384,2020-09-16,15:00,"Player64, Player1, Player11, Player22, Player13, Player67, Player98, Player36, Player47, Player32, Player2","Player56, Player46, Player91, Player67, Player69, Player77, Player27, Player24, Player97, Player34, Player81",Lord’s,Rainy,Team_B,Bat,Draw
M0385,2020-01-30,13:00,"Player97, Player12, Player41, Player67, Player88, Player98, Player93, Player2, Player47, Player16, Player33","Player49, Player3, Player18, Player19, Player43, Player79, Player45, Player64, Player42, Player65, Player29",Eden Gardens,Humid,Team_A,Bat,Team_B_Wins
M0386,2020-11-17,13:00,"Player7, Player83, Player88, Player63, Player81, Player40, Player13, Player46, Player78, Player11, Player38","Player43, Player60, Player47, Player87, Player27, Player89, Player13, Player50, Player25, Player82, Player56",Newlands,Cloudy,Team_A,Bat,Team_A_Wins
M0387,2020-01-31,15:00,"Player52, Player41, Player47, Player69, Player45, Player28, Player93, Player25, Player24, Player16, Player26","Player5, Player48, Player68, Player14, Player86, Player56, Player23, Player52, Player35, Player64, Player62",MCG,Rainy,Team_A,Bowl,Draw
M0388,2024-10-10,17:00,"Player30, Player41, Player99, Player73, Player45, Player40, Player18, Player5, Player75, Player3, Player15","Player30, Player33, Player7, Player100, Player50, Player95, Player87, Player37, Player77, Player34, Player83",MCG,Rainy,Team_A,Bowl,Team_A_Wins
M0389,2022-07-12,17:00,"Player71, Player47, Player74, Player52, Player17, Player99, Player7, Player90, Player44, Player55, Player18","Player93, Player83, Player21, Player29, Player84, Player66, Player33, Player76, Player26, Player94, Player54",Wankhede,Humid,Team_A,Bowl,Team_B_Wins
M0390,2022-10-22,16:00,"Player49, Player96, Player64, Player37, Player53, Player20, Player99, Player76, Player94, Player1, Player35","Player45, Player47, Player65, Player42, Player21, Player82, Player100, Player49, Player51, Player52, Player41",MCG,Rainy,Team_A,Bowl,Team_B_Wins
M0391,2020-01-11,15:00,"Player73, Player94, Player25, Player12, Player6, Player86, Player55, Player61, Player65, Player58, Player18","Player62, Player76, Player9, Player16, Player100, Player39, Player87, Player21, Player85, Player34, Player26",Eden Gardens,Rainy,Team_B,Bowl,Team_A_Wins
M0392,2020-11-01,13:00,"Player82, Player38, Player37, Player33, Player81, Player84, Player22, Player85, Player44, Player77, Player88","Player49, Player28, Player43, Player22, Player29, Player5, Player74, Player89, Player92, Player76, Player20",Lord’s,Cloudy,Team_B,Bat,Team_A_Wins
M0393,2024-01-24,12:00,"Player83, Player11, Player37, Player89, Player38, Player75, Player42, Player3, Player19, Player81, Player30","Player30, Player26, Player75, Player24, Player65, Player19, Player76, Player33, Player3, Player8, Player20",Wankhede,Cloudy,Team_A,Bowl,Team_B_Wins
M0394,2021-10-22,20:00,"Player89, Player10, Player61, Player93, Player95, Player51, Player31, Player16, Player76, Player58, Player2","Player31, Player59, Player16, Player72, Player11, Player40, Player6, Player93, Player36, Player85, Player21",Newlands,Cloudy,Team_A,Bat,Draw
M0395,2024-07-09,12:00,"Player94, Player44, Player34, Player40, Player64, Player22, Player27, Player62, Player20, Player36, Player9","Player77, Player1, Player56, Player66, Player3, Player47, Player14, Player21, Player13, Player51, Player35",Eden Gardens,Humid,Team_B,Bowl,Draw
M0396,2022-07-14,20:00,"Player90, Player88, Player16, Player75, Player42, Player14, Player56, Player95, Player71, Player79, Player39","Player50, Player41, Player60, Player82, Player89, Player8, Player80, Player99, Player33, Player28, Player4",Newlands,Cloudy,Team_A,Bowl,Team_A_Wins
M0397,2023-11-18,20:00,"Player13, Player56, Player3, Player6, Player23, Player76, Player29, Player36, Player12, Player39, Player1","Player36, Player62, Player43, Player6, Player82, Player7, Player39, Player44, Player11, Player76, Player91",Wankhede,Sunny,Team_B,Bat,Team_B_Wins
M0398,2020-08-19,14:00,"Player71, Player34, Player76, Player70, Player75, Player16, Player93, Player17, Player14, Player65, Player8","Player56, Player44, Player36, Player96, Player48, Player97, Player30, Player40, Player87, Player35, Player76",Wankhede,Humid,Team_A,Bat,Team_B_Wins
M0399,2020-12-07,17:00,"Player4, Player6, Player17, Player60, Player5, Player58, Player70, Player43, Player19, Player27, Player71","Player3, Player56, Player19, Player55, Player16, Player1, Player100, Player82, Player65, Player11, Player81",MCG,Cloudy,Team_A,Bat,Team_A_Wins
M0400,2024-04-12,17:00,"Player68, Player47, Player86, Player48, Player56, Player58, Player18, Player99, Player59, Player28, Player10","Player11, Player79, Player39, Player17, Player10, Player72, Player86, Player85, Player51, Player49, Player7",Wankhede,Humid,Team_A,Bat,Team_A_Wins
M0401,2020-12-09,13:00,"Player92, Player71, Player98, Player1, Player23, Player46, Player44, Player4, Player53, Player18, Player37","Player38, Player14, Player70, Player47, Player99, Player88, Player82, Player11, Player66, Player86, Player19",Newlands,Humid,Team_B,Bat,Team_A_Wins
M0402,2022-12-21,18:00,"Player84, Player98, Player28, Player69, Player47, Player20, Player30, Player18, Player86, Player39, Player19","Player77, Player20, Player72, Player54, Player88, Player53, Player56, Player98, Player99, Player28, Player49",Lord’s,Rainy,Team_A,Bowl,Team_B_Wins
M0403,2020-11-17,20:00,"Player98, Player48, Player75, Player39, Player29, Player27, Player56, Player97, Player44, Player14, Player67","Player90, Player20, Player3, Player47, Player21, Player91, Player80, Player73, Player82, Player12, Player9",Eden Gardens,Rainy,Team_B,Bat,Team_A_Wins
M0404,2022-04-02,14:00,"Player81, Player87, Player67, Player51, Player49, Player68, Player23, Player2, Player28, Player29, Player15","Player40, Player100, Player61, Player30, Player67, Player68, Player69, Player15, Player29, Player77, Player3",Lord’s,Sunny,Team_B,Bowl,Team_A_Wins
M0405,2021-05-11,19:00,"Player69, Player13, Player88, Player46, Player32, Player42, Player28, Player38, Player63, Player94, Player10","Player55, Player65, Player8, Player99, Player94, Player67, Player41, Player87, Player13, Player100, Player22",Eden Gardens,Sunny,Team_B,Bowl,Team_B_Wins
M0406,2022-02-03,19:00,"Player88, Player64, Player85, Player79, Player47, Player74, Player14, Player2, Player97, Player42, Player30","Player87, Player48, Player95, Player89, Player88, Player49, Player2, Player98, Player7, Player55, Player64",Lord’s,Sunny,Team_A,Bowl,Team_B_Wins
M0407,2020-03-20,15:00,"Player39, Player70, Player33, Player27, Player14, Player73, Player84, Player15, Player28, Player13, Player99","Player82, Player30, Player74, Player28, Player26, Player38, Player49, Player3, Player56, Player91, Player35",Lord’s,Rainy,Team_A,Bat,Team_B_Wins
M0408,2021-06-10,19:00,"Player62, Player16, Player45, Player47, Player51, Player17, Player77, Player3, Player96, Player74, Player59","Player86, Player41, Player66, Player45, Player26, Player61, Player95, Player4, Player34, Player7, Player87",Newlands,Rainy,Team_A,Bowl,Team_B_Wins
M0409,2023-07-23,15:00,"Player16, Player56, Player29, Player53, Player21, Player55, Player26, Player5, Player44, Player25, Player68","Player42, Player49, Player46, Player28, Player57, Player44, Player59, Player48, Player36, Player84, Player4",Lord’s,Cloudy,Team_B,Bowl,Team_A_Wins
